pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name,order_month,order_day_name,is_weekend,order_hour,time_of_day,price_band
117,48,ckn_pesto_m,1,2015-01-01,18:26:42,16.75,16.75,M,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,January,Thursday,False,18,Dinner,Standard
118,48,green_garden_s,1,2015-01-01,18:26:42,12.0,12.0,S,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza,January,Thursday,False,18,Dinner,Budget
119,48,prsc_argla_l,1,2015-01-01,18:26:42,20.75,20.75,L,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,January,Thursday,False,18,Dinner,Premium
120,48,spicy_ital_l,1,2015-01-01,18:26:42,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,January,Thursday,False,18,Dinner,Premium
121,49,sicilian_l,1,2015-01-01,18:33:00,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,January,Thursday,False,18,Dinner,Premium
122,50,the_greek_xl,1,2015-01-01,18:41:01,25.5,25.5,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,January,Thursday,False,18,Dinner,Premium
123,51,bbq_ckn_l,1,2015-01-01,18:48:28,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,January,Thursday,False,18,Dinner,Premium
124,51,pep_msh_pep_l,1,2015-01-01,18:48:28,17.5,17.5,L,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",January,Thursday,False,18,Dinner,Standard
125,52,hawaiian_l,1,2015-01-01,18:53:02,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,January,Thursday,False,18,Dinner,Standard
126,52,mexicana_l,1,2015-01-01,18:53:02,20.25,20.25,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,January,Thursday,False,18,Dinner,Premium
127,52,spicy_ital_l,1,2015-01-01,18:53:02,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,January,Thursday,False,18,Dinner,Premium
128,53,pep_msh_pep_s,1,2015-01-01,18:54:17,11.0,11.0,S,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",January,Thursday,False,18,Dinner,Budget
129,53,spinach_supr_m,1,2015-01-01,18:54:17,16.5,16.5,M,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,January,Thursday,False,18,Dinner,Standard
130,54,prsc_argla_m,1,2015-01-01,19:01:45,16.5,16.5,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,January,Thursday,False,19,Dinner,Standard
131,54,thai_ckn_l,1,2015-01-01,19:01:45,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,January,Thursday,False,19,Dinner,Premium
132,55,peppr_salami_s,1,2015-01-01,19:03:19,12.5,12.5,S,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,January,Thursday,False,19,Dinner,Budget
133,55,spicy_ital_l,1,2015-01-01,19:03:19,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,January,Thursday,False,19,Dinner,Premium
134,56,classic_dlx_m,1,2015-01-01,19:07:00,16.0,16.0,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,January,Thursday,False,19,Dinner,Standard
135,56,mediterraneo_l,1,2015-01-01,19:07:00,20.25,20.25,L,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,January,Thursday,False,19,Dinner,Premium
136,56,southw_ckn_m,1,2015-01-01,19:07:00,16.75,16.75,M,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,January,Thursday,False,19,Dinner,Standard
137,57,classic_dlx_m,1,2015-01-01,19:10:51,16.0,16.0,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,January,Thursday,False,19,Dinner,Standard
138,58,five_cheese_l,1,2015-01-01,19:30:40,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,January,Thursday,False,19,Dinner,Premium
139,58,pepperoni_m,1,2015-01-01,19:30:40,12.5,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,January,Thursday,False,19,Dinner,Budget
140,59,ital_veggie_s,1,2015-01-01,19:40:08,12.75,12.75,S,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,January,Thursday,False,19,Dinner,Standard
141,59,pep_msh_pep_s,1,2015-01-01,19:40:08,11.0,11.0,S,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",January,Thursday,False,19,Dinner,Budget
142,59,pepperoni_l,1,2015-01-01,19:40:08,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,January,Thursday,False,19,Dinner,Standard
143,60,ckn_pesto_l,1,2015-01-01,20:05:16,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,January,Thursday,False,20,Dinner,Premium
144,60,four_cheese_m,1,2015-01-01,20:05:16,14.75,14.75,M,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,January,Thursday,False,20,Dinner,Standard
145,61,bbq_ckn_m,1,2015-01-01,20:08:43,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,January,Thursday,False,20,Dinner,Standard
146,61,ital_supr_l,1,2015-01-01,20:08:43,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,January,Thursday,False,20,Dinner,Premium
147,62,bbq_ckn_m,1,2015-01-01,20:50:16,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,January,Thursday,False,20,Dinner,Standard
148,62,spinach_supr_m,1,2015-01-01,20:50:16,16.5,16.5,M,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,January,Thursday,False,20,Dinner,Standard
149,63,pep_msh_pep_m,1,2015-01-01,20:51:42,14.5,14.5,M,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",January,Thursday,False,20,Dinner,Standard
150,64,big_meat_s,1,2015-01-01,20:52:08,12.0,12.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,January,Thursday,False,20,Dinner,Budget
151,65,pep_msh_pep_s,1,2015-01-01,21:16:00,11.0,11.0,S,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",January,Thursday,False,21,Dinner,Budget
152,65,sicilian_s,1,2015-01-01,21:16:00,12.25,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,January,Thursday,False,21,Dinner,Budget
153,65,spicy_ital_s,1,2015-01-01,21:16:00,12.5,12.5,S,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,January,Thursday,False,21,Dinner,Budget
154,65,spinach_supr_m,1,2015-01-01,21:16:00,16.5,16.5,M,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,January,Thursday,False,21,Dinner,Standard
155,66,classic_dlx_m,1,2015-01-01,21:47:55,16.0,16.0,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,January,Thursday,False,21,Dinner,Standard
156,66,ital_cpcllo_m,1,2015-01-01,21:47:55,16.0,16.0,M,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,January,Thursday,False,21,Dinner,Standard
157,67,southw_ckn_l,1,2015-01-01,22:03:40,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,January,Thursday,False,22,Late Night,Premium
158,68,classic_dlx_m,1,2015-01-01,22:07:32,16.0,16.0,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,January,Thursday,False,22,Late Night,Standard
159,68,ital_supr_l,1,2015-01-01,22:07:32,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,January,Thursday,False,22,Late Night,Premium
160,68,ital_supr_m,1,2015-01-01,22:07:32,16.5,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,January,Thursday,False,22,Late Night,Standard
161,69,bbq_ckn_l,1,2015-01-01,22:12:13,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,January,Thursday,False,22,Late Night,Premium
162,70,ital_veggie_s,1,2015-02-01,11:38:51,12.75,12.75,S,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,February,Sunday,True,11,Lunch,Standard
163,70,soppressata_l,1,2015-02-01,11:38:51,20.75,20.75,L,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,February,Sunday,True,11,Lunch,Premium
164,71,thai_ckn_l,1,2015-02-01,11:40:50,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,February,Sunday,True,11,Lunch,Premium
165,72,spinach_fet_l,1,2015-02-01,11:57:25,20.25,20.25,L,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,February,Sunday,True,11,Lunch,Premium
166,73,thai_ckn_s,1,2015-02-01,11:58:56,12.75,12.75,S,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,February,Sunday,True,11,Lunch,Standard
167,74,five_cheese_l,1,2015-02-01,12:01:12,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,February,Sunday,True,12,Lunch,Premium
168,74,mexicana_l,1,2015-02-01,12:01:12,20.25,20.25,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,February,Sunday,True,12,Lunch,Premium
169,74,spin_pesto_s,1,2015-02-01,12:01:12,12.5,12.5,S,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,February,Sunday,True,12,Lunch,Budget
170,74,spinach_supr_l,1,2015-02-01,12:01:12,20.75,20.75,L,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,February,Sunday,True,12,Lunch,Premium
171,75,ital_supr_s,1,2015-02-01,12:10:15,12.5,12.5,S,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,February,Sunday,True,12,Lunch,Budget
172,75,mediterraneo_l,1,2015-02-01,12:10:15,20.25,20.25,L,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,February,Sunday,True,12,Lunch,Premium
173,75,napolitana_l,1,2015-02-01,12:10:15,20.5,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,February,Sunday,True,12,Lunch,Premium
174,76,big_meat_s,1,2015-02-01,12:21:17,12.0,12.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,February,Sunday,True,12,Lunch,Budget
175,76,hawaiian_l,1,2015-02-01,12:21:17,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,February,Sunday,True,12,Lunch,Standard
176,76,ital_veggie_l,1,2015-02-01,12:21:17,21.0,21.0,L,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,February,Sunday,True,12,Lunch,Premium
177,76,spicy_ital_l,1,2015-02-01,12:21:17,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,February,Sunday,True,12,Lunch,Premium
178,77,bbq_ckn_m,1,2015-02-01,12:22:46,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,February,Sunday,True,12,Lunch,Standard
179,77,hawaiian_m,1,2015-02-01,12:22:46,13.25,13.25,M,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,February,Sunday,True,12,Lunch,Standard
180,78,big_meat_s,1,2015-02-01,12:28:14,12.0,12.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,February,Sunday,True,12,Lunch,Budget
181,78,classic_dlx_s,1,2015-02-01,12:28:14,12.0,12.0,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,February,Sunday,True,12,Lunch,Budget
182,78,four_cheese_l,1,2015-02-01,12:28:14,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,February,Sunday,True,12,Lunch,Premium
183,78,ital_cpcllo_m,1,2015-02-01,12:28:14,16.0,16.0,M,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,February,Sunday,True,12,Lunch,Standard
184,78,spicy_ital_l,3,2015-02-01,12:28:14,20.75,62.25,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,February,Sunday,True,12,Lunch,Premium
185,78,thai_ckn_s,1,2015-02-01,12:28:14,12.75,12.75,S,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,February,Sunday,True,12,Lunch,Standard
186,79,ital_cpcllo_l,1,2015-02-01,12:29:11,20.5,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,February,Sunday,True,12,Lunch,Premium
187,79,pep_msh_pep_s,1,2015-02-01,12:29:11,11.0,11.0,S,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",February,Sunday,True,12,Lunch,Budget
188,79,thai_ckn_l,1,2015-02-01,12:29:11,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,February,Sunday,True,12,Lunch,Premium
189,80,pepperoni_s,1,2015-02-01,12:35:38,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,February,Sunday,True,12,Lunch,Budget
190,80,thai_ckn_m,1,2015-02-01,12:35:38,16.75,16.75,M,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,February,Sunday,True,12,Lunch,Standard
191,81,thai_ckn_l,1,2015-02-01,12:40:01,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,February,Sunday,True,12,Lunch,Premium
192,82,big_meat_s,1,2015-02-01,12:45:51,12.0,12.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,February,Sunday,True,12,Lunch,Budget
193,82,cali_ckn_m,1,2015-02-01,12:45:51,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,February,Sunday,True,12,Lunch,Standard
194,82,spicy_ital_l,1,2015-02-01,12:45:51,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,February,Sunday,True,12,Lunch,Premium
195,82,veggie_veg_m,1,2015-02-01,12:45:51,16.0,16.0,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,February,Sunday,True,12,Lunch,Standard
196,83,southw_ckn_s,1,2015-02-01,12:53:27,12.75,12.75,S,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,February,Sunday,True,12,Lunch,Standard
197,84,pepperoni_l,1,2015-02-01,13:13:41,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,February,Sunday,True,13,Lunch,Standard
198,85,classic_dlx_m,1,2015-02-01,13:34:49,16.0,16.0,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,February,Sunday,True,13,Lunch,Standard
199,85,classic_dlx_s,1,2015-02-01,13:34:49,12.0,12.0,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,February,Sunday,True,13,Lunch,Budget
200,85,ital_supr_l,1,2015-02-01,13:34:49,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,February,Sunday,True,13,Lunch,Premium
201,85,the_greek_m,1,2015-02-01,13:34:49,16.0,16.0,M,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,February,Sunday,True,13,Lunch,Standard
202,86,hawaiian_l,1,2015-02-01,13:40:31,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,February,Sunday,True,13,Lunch,Standard
203,87,ital_cpcllo_m,1,2015-02-01,14:01:02,16.0,16.0,M,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,February,Sunday,True,14,Lunch,Standard
204,87,mexicana_m,1,2015-02-01,14:01:02,16.0,16.0,M,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,February,Sunday,True,14,Lunch,Standard
205,87,spinach_supr_l,1,2015-02-01,14:01:02,20.75,20.75,L,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,February,Sunday,True,14,Lunch,Premium
206,87,spinach_supr_s,1,2015-02-01,14:01:02,12.5,12.5,S,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,February,Sunday,True,14,Lunch,Budget
207,88,five_cheese_l,1,2015-02-01,14:10:08,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,February,Sunday,True,14,Lunch,Premium
208,89,soppressata_l,1,2015-02-01,14:30:19,20.75,20.75,L,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,February,Sunday,True,14,Lunch,Premium
209,89,thai_ckn_l,1,2015-02-01,14:30:19,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,February,Sunday,True,14,Lunch,Premium
210,90,sicilian_l,1,2015-02-01,15:08:48,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,February,Sunday,True,15,Afternoon,Premium
211,90,thai_ckn_s,1,2015-02-01,15:08:48,12.75,12.75,S,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,February,Sunday,True,15,Afternoon,Standard
212,91,bbq_ckn_l,2,2015-02-01,15:14:43,20.75,41.5,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,February,Sunday,True,15,Afternoon,Premium
213,91,ckn_pesto_s,1,2015-02-01,15:14:43,12.75,12.75,S,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,February,Sunday,True,15,Afternoon,Standard
214,91,pepperoni_s,1,2015-02-01,15:14:43,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,February,Sunday,True,15,Afternoon,Budget
215,92,bbq_ckn_m,1,2015-02-01,15:17:02,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,February,Sunday,True,15,Afternoon,Standard
216,92,ital_supr_l,1,2015-02-01,15:17:02,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,February,Sunday,True,15,Afternoon,Premium
217,92,ital_supr_m,1,2015-02-01,15:17:02,16.5,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,February,Sunday,True,15,Afternoon,Standard
218,92,ital_veggie_s,1,2015-02-01,15:17:02,12.75,12.75,S,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,February,Sunday,True,15,Afternoon,Standard
219,92,pepperoni_m,1,2015-02-01,15:17:02,12.5,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,February,Sunday,True,15,Afternoon,Budget
220,92,peppr_salami_m,1,2015-02-01,15:17:02,16.5,16.5,M,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,February,Sunday,True,15,Afternoon,Standard
221,92,spinach_fet_s,1,2015-02-01,15:17:02,12.0,12.0,S,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,February,Sunday,True,15,Afternoon,Budget
222,92,spinach_supr_s,1,2015-02-01,15:17:02,12.5,12.5,S,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,February,Sunday,True,15,Afternoon,Budget
223,92,the_greek_m,2,2015-02-01,15:17:02,16.0,32.0,M,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,February,Sunday,True,15,Afternoon,Standard
224,93,sicilian_m,1,2015-02-01,15:29:31,16.25,16.25,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,February,Sunday,True,15,Afternoon,Standard
225,94,ital_cpcllo_m,1,2015-02-01,16:17:16,16.0,16.0,M,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,February,Sunday,True,16,Afternoon,Standard
